Rank,Building,City,Height_m,Height_ft,Floors,DateComplete,Material,Use,city_ns,lat,lon
1161.0,345 Park Avenue,New York C ity,193.3,634.0,44.0,1969.0,steel,office,newyorkcity,40.7577378,-73.9723024
1162.0,Noble Tower,Shenzhen,193.2,634.0,38.0,2005.0,concrete,office,shenzhen,22.5035854,114.1345876
1163.0,Ashok Towers D,Mumbai,193.0,633.0,49.0,2010.0,concrete,residential,mumbai,19.1185732,72.8875724
1164.0,Jinmao Xianchang,Tianjin,193.0,633.0,48.0,2008.0,,residential,tianjin,39.084158,117.200983
1164.0,Suncorp Place,Sydney,193.0,633.0,48.0,1982.0,composite,office,sydney,-33.86398125,151.20646413
1166.0,Federal Finance Tower,Shenzhen,193.0,633.0,46.0,2008.0,,office,shenzhen,22.543096,114.057865
1166.0,Shenyang Fortune C enter 2,Shenyang,193.0,633.0,46.0,2015.0,,office,shenyang,41.805699,123.431472
1168.0,C ITIC Square,Shanghai,193.0,633.0,45.0,2000.0,,office,shanghai,31.2281106,121.4557056
1169.0,Menara Standard C hartered,Kuala Lumpur,193.0,633.0,43.0,1990.0,,office,kualalumpur,3.1496056,101.71153
1170.0,Nippon Television Tower,Tokyo,192.8,633.0,32.0,2003.0,steel,office / retail,tokyo,35.6894875,139.6917064
1171.0,BG Group Place,Houston,192.7,632.0,46.0,2011.0,concrete,office,houston,29.75795865,-95.3634673605
1172.0,Langham Place,New York C ity,192.6,632.0,59.0,2010.0,concrete,residential / hotel,newyorkcity,40.5782674,-73.9407415
1173.0,Venetian Tower,Panama C ity,192.4,631.0,47.0,2008.0,concrete,residential,panamacity,8.9740087,-79.5070315
1174.0,"Evergrande Huazhi Plaza Office
Tower",C hengdu,192.4,631.0,36.0,2015.0,,office,chengdu,0.0,0.0
1175.0,The Heritage at Millennium Park,C hicago,192.4,631.0,57.0,2005.0,concrete,residential,chicago,41.883862,-87.625725
1176.0,Nihonbashi Mitsui Tower,Tokyo,192.3,631.0,39.0,2005.0,steel,hotel / office,tokyo,35.6894875,139.6917064
1177.0,Encore,Las Vegas,192.3,631.0,52.0,2008.0,concrete,hotel,lasvegas,36.2869191,-115.2092364
1178.0,Shr-Hwa International Tower,Taichung,192.3,631.0,47.0,2004.0,,office,taichung,24.149883,120.664914
1179.0,Millennium Residence 1,Bangkok,192.3,631.0,51.0,2009.0,concrete,residential,bangkok,13.72923815,100.562595689
1179.0,Millennium Residence 4,Bangkok,192.3,631.0,51.0,2009.0,concrete,residential,bangkok,13.72923815,100.562595689
1181.0,Mint at Riverfront,Miami,192.3,631.0,55.0,2009.0,concrete,residential,miami,25.7695935,-80.1950473
1182.0,Kachidoki View Tower,Tokyo,192.2,631.0,55.0,2010.0,,residential / office,tokyo,35.6894875,139.6917064
1183.0,W New York Downtown Hotel & Residences,New York C ity,192.1,630.0,57.0,2010.0,concrete,residential / hotel,newyorkcity,40.756368,-73.98176
1184.0,Bukkhamseen Tower,Sharjah,192.0,630.0,51.0,2006.0,concrete,residential / office,sharjah,25.3223269,55.5136433
1185.0,Grace Plaza,New York C ity,192.0,630.0,50.0,1972.0,steel,office,newyorkcity,40.8751735,-73.8375024
1185.0,Safeco Plaza,Seattle,192.0,630.0,50.0,1969.0,steel,office,seattle,47.6062177,-122.333842
1187.0,801 Grand,Des Moines,192.0,630.0,44.0,1991.0,,office,desmoines,41.5913335,-93.6080335
1187.0,Home Insurance Plaza,New York C ity,192.0,630.0,44.0,1966.0,steel,office,newyorkcity,40.70871,-74.0079322
1189.0,The Tokyo Towers Mid Tower,Tokyo,192.0,630.0,58.0,2008.0,composite,residential,tokyo,35.6894875,139.6917064
1189.0,The Tokyo Towers Sea Tower,Tokyo,192.0,630.0,58.0,2008.0,composite,residential,tokyo,35.6894875,139.6917064
1191.0,Vanbo Plaza South Tower,Baoding,192.0,630.0,53.0,2015.0,concrete,hotel / office,baoding,38.874434,115.46459
1191.0,Vision C ity Tower 1,Hong Kong,192.0,630.0,53.0,2007.0,concrete,residential,hongkong,22.3690638,114.1135171
1193.0,Infinity at Brickell,Miami,192.0,630.0,52.0,2008.0,concrete,residential / office,miami,25.76103,-80.19415
1193.0,Victory Garden Block C,Guangzhou,192.0,630.0,52.0,2004.0,concrete,residential,guangzhou,23.12911,113.264385
1195.0,C entro de C omercio Internacional,Bogota,192.0,630.0,50.0,1974.0,,office,bogota,4.616111,-74.070833
1196.0,Aiqun Huijing Wan Tower A,Guangzhou,192.0,630.0,49.0,2013.0,concrete,residential,guangzhou,23.12911,113.264385
1196.0,Aiqun Huijing Wan Tower B,Guangzhou,192.0,630.0,49.0,2013.0,concrete,residential,guangzhou,23.12911,113.264385
1198.0,C entral International Plaza,Nanjing,192.0,630.0,48.0,2007.0,,office,nanjing,32.060255,118.796877
1199.0,RC BC Plaza Yuchengco Tower,Makati,192.0,630.0,46.0,2001.0,concrete,office,makati,14.560825,121.0160899
1200.0,International Shipping Tower,Dalian,192.0,630.0,45.0,2013.0,,office,dalian,38.914003,121.614682
1201.0,C entum Leaders Mark,Busan,192.0,630.0,44.0,2008.0,,office,busan,35.1795543,129.0756416
1202.0,Fortune C enter,Xiamen,192.0,630.0,43.0,2011.0,steel,office,xiamen,24.479834,118.089425
1203.0,Shimao Riviera Garden 7,Shanghai,191.9,630.0,55.0,2006.0,concrete,residential,shanghai,31.23317625,121.571991955
1203.0,Shimao Riviera Garden 8,Shanghai,191.9,630.0,55.0,2003.0,concrete,residential,shanghai,31.23317625,121.571991955
1205.0,The Ritz Kemang Village,Jakarta,191.8,629.0,41.0,2012.0,concrete,residential,jakarta,-6.2087634,106.845599
1206.0,The Address Dubai Mall,Dubai,191.8,629.0,37.0,2008.0,concrete,hotel,dubai,25.199569,55.277567
1207.0,101 Park Avenue,New York C ity,191.7,629.0,49.0,1982.0,concrete,office,newyorkcity,40.7508681,-73.9776656
1207.0,Energy Plaza,Dallas,191.7,629.0,49.0,1983.0,,office,dallas,32.7831823,-96.799185
1209.0,Pangu Plaza Building A,Beijing,191.6,629.0,39.0,2008.0,steel,office,beijing,39.904211,116.407395
1210.0,39 C onduit Road,Hong Kong,191.6,629.0,42.0,2009.0,concrete,residential,hongkong,22.2816184,114.1468691
1211.0,Wanda East Port Tower 5,Dalian,191.5,628.0,55.0,2012.0,concrete,residential,dalian,38.914003,121.614682
1212.0,C entral Park Place,New York C ity,191.4,628.0,56.0,1988.0,,residential,newyorkcity,40.7801138,-73.97311
1213.0,Elm Place,Dallas,191.4,628.0,52.0,1965.0,steel,office,dallas,41.7997652,-94.1111761
1214.0,888 7th Avenue,New York C ity,191.4,628.0,45.0,1971.0,steel,office,newyorkcity,40.7652705,-73.980679
1215.0,Banyan Garden 2,Hong Kong,191.4,628.0,57.0,2003.0,concrete,residential,hongkong,22.3344926,114.147618801
1215.0,Banyan Garden 6,Hong Kong,191.4,628.0,57.0,2003.0,concrete,residential,hongkong,22.3344926,114.147618801
1215.0,Banyan Garden 7,Hong Kong,191.4,628.0,57.0,2003.0,concrete,residential,hongkong,22.3344926,114.147618801
1218.0,"Tower Palace Two, Tower E",Seoul,191.1,627.0,55.0,2003.0,composite,residential,seoul,37.566535,126.9779692
1218.0,"Tower Palace Two, Tower F",Seoul,191.1,627.0,55.0,2003.0,composite,residential,seoul,37.566535,126.9779692
1220.0,NBC Tower,C hicago,191.1,627.0,37.0,1989.0,,office,chicago,41.8902058,-87.621029
1221.0,Metropolitan Heights Tower 1,Tianjin,191.0,627.0,57.0,2013.0,concrete,residential,tianjin,39.084158,117.200983
1222.0,C ontinental,Moscow,191.0,627.0,48.0,2011.0,concrete,residential,moscow,55.755826,37.6173
1223.0,ANZ Bank C entre,Sydney,191.0,627.0,43.0,2013.0,concrete/steel,office,sydney,-33.8674869,151.2069902
1224.0,Huaxia Financial Square Tower A,Shanghai,191.0,627.0,42.0,2003.0,concrete,office,shanghai,31.230416,121.473701
1224.0,Huaxia Financial Square Tower B,Shanghai,191.0,627.0,42.0,2005.0,concrete,office,shanghai,31.230416,121.473701
1226.0,Ruby Mills Tower,Mumbai,191.0,627.0,40.0,2013.0,concrete,office,mumbai,19.0759837,72.8776559
1226.0,Shenzhen Futian Shangri La,Shenzhen,191.0,627.0,40.0,2008.0,,hotel,shenzhen,22.5363709,114.0568842
1228.0,Bercy Plaza I,Guangzhou,190.8,626.0,51.0,2007.0,,office,guangzhou,23.12911,113.264385
1228.0,Bercy Plaza II,Guangzhou,190.8,626.0,51.0,2007.0,,office,guangzhou,23.12911,113.264385
1230.0,Huayuan C enter Tower 1A,C hangsha,190.8,626.0,51.0,2015.0,concrete,residential,changsha,28.1585776,112.9951487
1231.0,"Qatar International Islamic Bank
Headquarters…",Doha,190.8,626.0,45.0,2014.0,concrete,office,doha,25.2854473,51.5310398
1232.0,"Evergrande Huazhi Plaza Residential
Tower 1",C hengdu,190.6,625.0,53.0,2015.0,,residential,chengdu,0.0,0.0
1232.0,"Evergrande Huazhi Plaza Residential
Tower 2",C hengdu,190.6,625.0,53.0,2015.0,,residential,chengdu,0.0,0.0
1234.0,C hina C onstruction Bank,Xiamen,190.6,625.0,43.0,2003.0,,office,xiamen,24.457114,118.0730816
1235.0,Anchor Skysuites,Manila,190.6,625.0,53.0,2015.0,concrete,residential,manila,14.5995124,120.9842195
1236.0,1345 Avenue of the Americas,New York C ity,190.5,625.0,50.0,1969.0,steel,office,newyorkcity,40.7629708,-73.9787028
1237.0,C itigroup C enter,Los Angeles,190.5,625.0,48.0,1979.0,steel,office,losangeles,34.0516025,-118.2550754
1238.0,Miami Tower,Miami,190.5,625.0,47.0,1987.0,concrete,office,miami,25.7721778,-80.1913916
1239.0,G. Fred DiBona Jr. Building,Philadelphia,190.5,625.0,45.0,1990.0,,office,philadelphia,39.9537792,-75.1718651
1239.0,San Felipe Plaza,Houston,190.5,625.0,45.0,1984.0,,office,houston,29.7502066,-95.4617265
1241.0,Acty Shiodome,Tokyo,190.3,624.0,56.0,2004.0,,residential,tokyo,35.658578,139.75872
1242.0,Menara C itibank,Kuala Lumpur,190.2,624.0,50.0,1995.0,,office,kualalumpur,3.139003,101.686855
1243.0,Rhodes State Office Tower,C olumbus,190.2,624.0,41.0,1973.0,,office,columbus,39.9626,-82.9994
1244.0,Yantai Shimao No. 2,Yantai,190.0,623.0,59.0,2011.0,concrete,residential,yantai,0.0,0.0
1245.0,"C heongna Posco The Lake Park
2801",Incheon,190.0,623.0,58.0,2013.0,concrete,residential,incheon,37.4562557,126.7052062
1245.0,Tricolour 2,Moscow,190.0,623.0,58.0,2015.0,concrete,residential,moscow,55.755826,37.6173
1247.0,Turning Torso,Malmo,190.0,623.0,57.0,2005.0,concrete,residential / office,malmo,55.6133577,12.976035
1248.0,Orchid Woods 1,Mumbai,190.0,623.0,55.0,2013.0,concrete,residential,mumbai,19.0759837,72.8776559
1248.0,Orchid Woods 2,Mumbai,190.0,623.0,55.0,2013.0,concrete,residential,mumbai,19.0759837,72.8776559
1248.0,Orchid Woods 3,Mumbai,190.0,623.0,55.0,2013.0,concrete,residential,mumbai,19.0759837,72.8776559
1251.0,Baia de Praia Grande,Macau,190.0,623.0,54.0,2009.0,concrete,residential,macau,22.17994955,113.537748928
1251.0,C ity Tower Kobe Sannomiya,Kobe,190.0,623.0,54.0,2013.0,composite,residential / hotel,kobe,34.690083,135.1955112
1253.0,C yber World Tower 1,Bangkok,190.0,623.0,53.0,2008.0,concrete,office,bangkok,13.7563309,100.5017651
1254.0,International Plaza,Singapore,190.0,623.0,50.0,1976.0,,residential / office,singapore,1.327819,103.6992889
1255.0,Hailrun Square,C hengdu,190.0,623.0,49.0,2010.0,,office,chengdu,0.0,0.0
1255.0,The Signature,Dubai,190.0,623.0,49.0,2013.0,concrete,serviced apartments,dubai,25.1843508,55.2668853
1257.0,Abbco Tower,Sharjah,190.0,623.0,48.0,2006.0,concrete,residential,sharjah,25.3223269,55.5136433
1257.0,Singapore Land Tower,Singapore,190.0,623.0,48.0,1980.0,,office,singapore,1.2847679,103.8518338
1259.0,Tour de la Bourse,Montreal,190.0,623.0,47.0,1964.0,concrete,office,montreal,45.5016889,-73.567256
1260.0,One Shenzhen Bay Tower 5,Shenzhen,190.0,623.0,46.0,2015.0,,residential,shenzhen,22.543096,114.057865
1261.0,Galaxy International Plaza,Nanjing,190.0,623.0,45.0,2005.0,,hotel / office,nanjing,32.0677351,118.7729074
1261.0,Horizon Tower,Dubai,190.0,623.0,45.0,2006.0,concrete,residential,dubai,25.0717613,55.1371461
1261.0,Platinum Tower,Dubai,190.0,623.0,45.0,2012.0,concrete,residential,dubai,25.069058,55.142928
1261.0,Songdo Posco C entroad Tower 1,Incheon,190.0,623.0,45.0,2011.0,concrete,hotel,incheon,37.4562557,126.7052062
1265.0,Dubai Jewel Tower,Dubai,190.0,623.0,44.0,2008.0,concrete,residential / office,dubai,25.102311,55.171628
1265.0,Shinjuku I-Land Tower,Tokyo,190.0,623.0,44.0,1995.0,composite,office,tokyo,35.6894875,139.6917064
1268.0,Lujiazui C entury Tower 1,Shanghai,190.0,623.0,41.0,2014.0,concrete,office,shanghai,31.2340269,121.5103249
1269.0,One Pacific Place,Jakarta,190.0,623.0,37.0,2007.0,concrete,"residential / hotel /
office",jakarta,-6.2251084,106.809784707
1270.0,Wanxiang C ity Tower 3,Hangzhou,190.0,623.0,-,2014.0,concrete,,hangzhou,30.274085,120.15507
1271.0,353 North C lark,C hicago,190.0,623.0,44.0,2009.0,composite,office,chicago,41.8888809,-87.6300908
1272.0,Trump Palace,New York C ity,189.9,623.0,54.0,1991.0,concrete,residential,newyorkcity,40.7673447,-73.9613766
1273.0,One Kansas C ity Place,Kansas C ity,189.9,623.0,42.0,1988.0,concrete,office,kansascity,39.0996884,-94.5837839
1274.0,HERBIS Osaka,Osaka,189.7,622.0,40.0,1997.0,,hotel / office,osaka,34.6984414,135.4926413
1275.0,Agile Building,Guangzhou,189.7,622.0,39.0,2014.0,concrete,office,guangzhou,23.12911,113.264385
1276.0,"Daeseong D-C ube C ity
Headquarters",Seoul,189.6,622.0,42.0,2011.0,composite,hotel / office,seoul,37.566535,126.9779692
1277.0,"Osaka Hibikino Machi - The Sanctus
Tower",Osaka,189.6,622.0,53.0,2015.0,composite,residential,osaka,34.6937378,135.5021651
1278.0,"Trump International Hotel & Tower
1",Las Vegas,189.6,622.0,64.0,2008.0,concrete,residential / hotel,lasvegas,36.1699412,-115.1398296
1279.0,C heongna Exllu Tower A,Incheon,189.5,622.0,55.0,2011.0,concrete,residential,incheon,37.4562557,126.7052062
1279.0,C heongna Exllu Tower B,Incheon,189.5,622.0,55.0,2011.0,concrete,residential,incheon,37.4562557,126.7052062
1281.0,One Madison Park,New York C ity,189.3,621.0,50.0,2010.0,concrete,residential,newyorkcity,40.7411107,-73.987448
1282.0,Empire C apital Square Tower B,C hongqing,189.2,621.0,42.0,2004.0,,residential / office,chongqing,0.0,0.0
1283.0,C heongna Daewoo Prugio Tower 1,Incheon,189.1,620.0,58.0,2013.0,concrete,residential,incheon,37.4562557,126.7052062
1284.0,C entum Star C,Busan,189.0,620.0,52.0,2008.0,concrete,residential,busan,35.1795543,129.0756416
1285.0,Olympic Tower,New York C ity,189.0,620.0,51.0,1976.0,concrete/steel,residential / office,newyorkcity,40.7591457,-73.9761901
1286.0,Brillia Tower Ikebukuro,Tokyo,189.0,620.0,49.0,2015.0,,residential / office,tokyo,35.6894875,139.6917064
1287.0,Park Place,Shanghai,189.0,620.0,43.0,2008.0,concrete,office,shanghai,31.2246696,121.443044886
1288.0,611 Place,Los Angeles,189.0,620.0,42.0,1967.0,steel,office,losangeles,34.0493613,-118.255231964
1289.0,C athay Pacific Plaza 1,Ordos,189.0,620.0,41.0,2014.0,composite,office,ordos,39.608266,109.781327
1289.0,C athay Pacific Plaza 2,Ordos,189.0,620.0,41.0,2014.0,composite,office,ordos,39.608266,109.781327
1291.0,Techno Mart 21,Seoul,189.0,620.0,39.0,1998.0,,office,seoul,37.53563905,127.095761895
1292.0,The C entrium,Hong Kong,188.9,620.0,41.0,2001.0,concrete,office,hongkong,22.2846159,114.1547235
1293.0,Guangzhou Marriott Hotel Tianhe,Guangzhou,188.8,619.0,48.0,2004.0,,hotel,guangzhou,23.1326653,113.3262551
1294.0,Abdul Aziz Al Babtain C ultural WAQF,Kuwait C ity,188.8,619.0,42.0,2010.0,concrete,office / retail,kuwaitcity,0.0,0.0
1295.0,Watermark C haophraya Tower A,Bangkok,188.8,619.0,52.0,2008.0,concrete,residential,bangkok,13.7563309,100.5017651
1296.0,One Detroit C enter,Detroit,188.7,619.0,43.0,1991.0,,office,detroit,42.3300676,-83.0449362
1297.0,New Era Plaza,Shenzhen,188.7,619.0,38.0,1997.0,,office,shenzhen,22.543096,114.057865
1298.0,Varyap Meridian A Block,Istanbul,188.4,618.0,52.0,2012.0,concrete,residential,istanbul,41.000583,29.100833
1299.0,Neo Sky Dome Tower B,Banciao C ity,188.4,618.0,46.0,2010.0,concrete,residential,banciaocity,0.0,0.0
1300.0,425 5th Avenue,New York C ity,188.3,618.0,55.0,2003.0,concrete,residential,newyorkcity,40.7510105,-73.9822089
1301.0,Vysotsky Business C enter,Yekaterinburg,188.3,618.0,50.0,2011.0,concrete,hotel / office,yekaterinburg,56.8389261,60.6057025
1302.0,Bank of America Tower,Jacksonville,188.1,617.0,42.0,1990.0,,office,jacksonville,30.326667,-81.659722
1303.0,AT&T Building,Nashville,188.1,617.0,33.0,1994.0,,office,nashville,36.1620839,-86.776991
1304.0,Metro Town Tower 3,Hong Kong,188.0,617.0,57.0,2006.0,concrete,residential,hongkong,22.3043325,114.252182
1304.0,Metro Town Tower 5,Hong Kong,188.0,617.0,57.0,2006.0,concrete,residential,hongkong,22.3043325,114.252182
1306.0,Zire Wongamat Tower A,Pattaya,188.0,617.0,54.0,2014.0,concrete,residential,pattaya,12.9276082,100.8770813
1307.0,Exchange Square #1,Hong Kong,188.0,617.0,52.0,1985.0,concrete,office,hongkong,22.28390505,114.158135699
1307.0,Exchange Square #2,Hong Kong,188.0,617.0,52.0,1985.0,concrete,office,hongkong,22.28390505,114.158135699
1309.0,Amman Rotana Hotel,Amman,188.0,617.0,50.0,2015.0,concrete,hotel,amman,31.9565783,35.9456951
1310.0,C entral Park Residences Tower 1,Jakarta,188.0,617.0,49.0,2011.0,concrete,residential,jakarta,-6.2087634,106.845599
1310.0,C entral Park Residences Tower 2,Jakarta,188.0,617.0,49.0,2011.0,concrete,residential,jakarta,-6.2087634,106.845599
1310.0,C entral Park Residences Tower 3,Jakarta,188.0,617.0,49.0,2011.0,concrete,residential,jakarta,-6.2087634,106.845599
1310.0,Pearl International Business C enter,Jinan,188.0,617.0,49.0,2004.0,,hotel / office,jinan,36.651216,117.12
1314.0,HNA Mingguang Hotel,Haikou,188.0,617.0,48.0,2009.0,,hotel,haikou,19.9996156,110.3360478
1315.0,Golden C rown Tower,Tianjin,188.0,617.0,47.0,2000.0,,office / hotel,tianjin,39.1128239,117.2206689
1316.0,AMP C entre,Sydney,188.0,617.0,46.0,1976.0,concrete,office,sydney,-33.8628555,151.211428
1316.0,The C entrepointe,Guangzhou,188.0,617.0,46.0,2008.0,,residential / office,guangzhou,23.12911,113.264385
1318.0,Empire Place,Bangkok,188.0,617.0,45.0,2008.0,concrete,residential,bangkok,13.7189319,100.530669204
1319.0,Northeast Electric Power Mansion,Shenyang,188.0,617.0,43.0,1997.0,,office,shenyang,41.7840933,123.4313636
1319.0,Place Ville Marie,Montreal,188.0,617.0,43.0,1962.0,steel,office,montreal,45.50160445,-73.5686205291
1321.0,C erulean Tower,Tokyo,188.0,617.0,41.0,2001.0,,"residential / hotel /
office",tokyo,35.6894875,139.6917064
1321.0,Oxford House Time Warner,Hong Kong,188.0,617.0,41.0,1999.0,,office,hongkong,22.396428,114.109497
1323.0,Bao'an Tower,Shanghai,188.0,617.0,38.0,1997.0,,office / hotel,shanghai,31.2265934,121.5240648
1323.0,Huaneng Union Tower,Shanghai,188.0,617.0,38.0,1997.0,,office,shanghai,31.2391313,121.5079604
1323.0,Ramada Plaza Pudong,Shanghai,188.0,617.0,38.0,2001.0,,hotel / office,shanghai,31.2184017,121.4208858
1326.0,Zhe Jiang Fortune Financial C enter - Tower 2,Hangzhou,188.0,617.0,36.0,2011.0,composite,office,hangzhou,30.274085,120.15507
1327.0,Huacheng Mansion,Hangzhou,188.0,617.0,35.0,2007.0,,office,hangzhou,30.2419689,120.2075895
1328.0,"Hilton Surfers Hotel & Residences
Orchid Towe…",Gold C oast,187.9,616.0,58.0,2011.0,concrete,residential / hotel,goldcoast,0.0,0.0
1329.0,Residence 8 @ Senopati Tower A,Jakarta,187.9,616.0,43.0,2012.0,concrete,residential,jakarta,-6.2087634,106.845599
1329.0,Residence 8 @ Senopati Tower B,Jakarta,187.9,616.0,43.0,2012.0,concrete,residential,jakarta,-6.2087634,106.845599
1331.0,Moi C enter Tower B,Shenyang,187.8,616.0,54.0,2014.0,concrete,residential,shenyang,41.805699,123.431472
1332.0,Fifth Avenue Place,Pittsburgh,187.8,616.0,32.0,1987.0,,office,pittsburgh,40.441897,-80.0034596169
1333.0,Gold Peak C entre B,C hongqing,187.8,616.0,42.0,2015.0,concrete,"residential / residential
/ hotel / office",chongqing,0.0,0.0
1334.0,Vanke Jinyu C entral Tower 2,Fuzhou,187.6,615.0,59.0,2015.0,concrete,residential,fuzhou,26.074508,119.296494
1335.0,919 3rd Avenue,New York C ity,187.6,615.0,47.0,1970.0,,office,newyorkcity,40.7589774,-73.9675898
1336.0,Marina Blue,Miami,187.4,615.0,57.0,2007.0,concrete,residential,miami,25.782222,-80.189722
1337.0,One Oxford C entre,Pittsburgh,187.4,615.0,45.0,1983.0,,office,pittsburgh,40.4383468,-79.9985789
1338.0,750 Seventh Avenue,New York C ity,187.4,615.0,35.0,1989.0,,office,newyorkcity,40.7608268,-73.9837606
1339.0,The Epic,New York C ity,187.4,615.0,58.0,2007.0,concrete,residential,newyorkcity,40.7486836,-73.9897521
1340.0,Tower 49®,New York C ity,187.4,615.0,44.0,1985.0,steel/concrete,office,newyorkcity,40.7572495,-73.9769973
1341.0,Northeast Media C ulture Plaza,Shenyang,187.4,615.0,43.0,2011.0,concrete,office,shenyang,41.805699,123.431472
1342.0,SGX C entre 1,Singapore,187.3,615.0,29.0,2000.0,,office,singapore,1.2794432,103.8498877
1342.0,SGX C entre 2,Singapore,187.3,615.0,29.0,2001.0,,office,singapore,1.2794432,103.8498877
1344.0,Abode318,Melbourne,187.3,614.0,57.0,2015.0,concrete,residential,melbourne,-37.8142299,144.963153008
1345.0,9 Queen's Road C entral,Hong Kong,187.3,614.0,39.0,1991.0,steel,office,hongkong,22.2803014,114.1587016
1346.0,Eventi,New York C ity,187.1,614.0,46.0,2010.0,concrete,residential / hotel,newyorkcity,40.6694384,-73.9628424
1347.0,Wynn Las Vegas,Las Vegas,187.1,614.0,45.0,2005.0,concrete,hotel / casino,lasvegas,36.111885,-115.194713
